"Name","Ticker Name","Basic Industry"
"TRILIANCE  Triliance Polymers Ltd  ","TRILIANCE","Diversified Commercial Services"
"JEL  Jyotirgamya Enterprises Ltd  ","JEL","Trading & Distributors"
"REGENTRP  Regent Enterprises Ltd  ","REGENTRP","Trading & Distributors"
"SCTL  Suncare Traders Ltd  ","SCTL","Trading & Distributors"
"TAVERNIER  Tavernier Resources Ltd  ","TAVERNIER","Trading & Distributors"
"YASHINNO  Yash Innoventures Ltd  ","YASHINNO","Diversified Commercial Services"
"ZENLABS  Zenlabs Ethica Ltd  ","ZENLABS","Diversified Commercial Services"
"NEERAJ  Neeraj Paper Marketing Ltd  ","NEERAJ","Trading & Distributors"
"MIHIKA  Mihika Industries Ltd  ","MIHIKA","Trading & Distributors"
"TRADEWELL  Tradewell Holdings Ltd  ","TRADEWELL","Consulting Services"
"YASHMGM  Yash Management & Satellite Ltd.  ","YASHMGM","Trading & Distributors"
"PANABYTE  Panabyte Technologies Ltd  ","PANABYTE","Trading & Distributors"
"AMALGAM  Amalgamated Electricity Company Ltd  ","AMALGAM","Diversified Commercial Services"
"PROCLB  Pro Clb Global Ltd  ","PROCLB","Consulting Services"
"GLCL  Globe Multi Ventures Ltd  ","GLCL","Trading & Distributors"
"OPCHAINS  O P Chains Ltd  ","OPCHAINS","Trading & Distributors"
"SICAPIT  SI Capital & Financial Services Ltd  ","SICAPIT","Diversified Commercial Services"
"DML  Diggi Multitrade Ltd  ","DML","Trading & Distributors"
"PLADAINFO  Plada Infotech Services Ltd  ","PLADAINFO","Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)"
"GEMSI  Gemstone Investments Ltd  ","GEMSI","Diversified Commercial Services"
"MULLER  Muller and Phipps (India) Ltd  ","MULLER","Trading & Distributors"
"NEELKANTH  Neelkanth Ltd  ","NEELKANTH","Trading & Distributors"
"SHYAMTEL  Shyam Telecom Ltd  ","SHYAMTEL","Trading & Distributors"
"GARWSYN  Garware Synthetics Ltd  ","GARWSYN","Trading & Distributors"
"VISVEN  Vishvprabha Ventures Ltd  ","VISVEN","Diversified Commercial Services"
"NORRIS  Norris Medicines Ltd  ","NORRIS","Trading & Distributors"
"HIRAUTO  Hira Automobiles Ltd  ","HIRAUTO","Trading & Distributors"
"HRMNYCP  Harmony Capital Services Ltd  ","HRMNYCP","Diversified Commercial Services"
"TRANSWIND  Transwind Infrastructures Limited  ","TRANSWIND","Diversified Commercial Services"
"RISAINTL  Risa International Ltd  ","RISAINTL","Trading & Distributors"
"RGIL  Rotographics (India) Ltd  ","RGIL","Trading & Distributors"
"BNRUDY  BNR Udyog Ltd  ","BNRUDY","Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)"
"EASTINDIA  East India Drums and Barrels Manufacturing Ltd  ","EASTINDIA","Trading & Distributors"
"DRL-BSE  Disha Resources Ltd  ","DRL-BSE","Diversified Commercial Services"
"SUMERUIND  Sumeru Industries Ltd  ","SUMERUIND","Trading & Distributors"
"EVOQ  EVOQ Remedies Ltd  ","EVOQ","Trading & Distributors"
"CHANDNIMACH  Chandni Machines Ltd  ","CHANDNIMACH","Trading & Distributors"
"OSWAYRN  Oswal Yarns Ltd  ","OSWAYRN","Trading & Distributors"
"SPSINT  Sps International Ltd.  ","SPSINT","Trading & Distributors"
"ICSL  Integrated Capital Services Ltd  ","ICSL","Consulting Services"
"CRPRISK  CRP Risk Management Ltd  ","CRPRISK","Consulting Services"
"FRUTION  Fruition venture Ltd  ","FRUTION","Trading & Distributors"
"GOLECHA  Golechha Global Finance Ltd  ","GOLECHA","Diversified Commercial Services"
"NYSSACORP  Nyssa Corporation Ltd  ","NYSSACORP","Trading & Distributors"
"AFEL  A F Enterprises Ltd  ","AFEL","Trading & Distributors"
"ARISE  Arihant's Securities Ltd  ","ARISE","Diversified Commercial Services"
"SKRABUL  Shukra Bullions Ltd  ","SKRABUL","Diversified Commercial Services"
"RRSECUR  R R Securities Ltd  ","RRSECUR","Diversified Commercial Services"
"ARENTERP  Rajdarshan Industries Ltd  ","ARENTERP","Trading & Distributors"
"PHOTON  Photon Capital Advisors Ltd  ","PHOTON","Diversified Commercial Services"
"JONJUA  Jonjua Overseas Ltd  ","JONJUA","Consulting Services"
"IMEC  IMEC Services Ltd  ","IMEC","Consulting Services"
"MITSHI  Mitshi India Ltd  ","MITSHI","Trading & Distributors"
"CATVISION  Catvision Ltd  ","CATVISION","Trading & Distributors"
"SANCF  Sanchay Finvest Ltd  ","SANCF","Diversified Commercial Services"
"TIRTPLS  Tirth Plastic Ltd  ","TIRTPLS","Trading & Distributors"
"ESARIND  Esaar (India) Ltd  ","ESARIND","Diversified Commercial Services"
"NMSRESRC  NMS Global Ltd  ","NMSRESRC","Trading & Distributors"
"MYSTICELE  Mystic Electronics Ltd  ","MYSTICELE","Trading & Distributors"
"AROMAENT  Aroma Enterprises (India) Ltd.  ","AROMAENT","Diversified Commercial Services"
"TRIVENIENT  Triveni Enterprises Ltd  ","TRIVENIENT","Trading & Distributors"
"SIIL-BSE  Sabrimala Industries India Ltd  ","SIIL-BSE","Trading & Distributors"
"SHGANEL  Shree Ganesh Elastoplast Ltd.  ","SHGANEL","Trading & Distributors"
"WORL  White Organic Retail Ltd  ","WORL","Trading & Distributors"
"SIROHIA  Sirohia & Sons Ltd  ","SIROHIA","Trading & Distributors"
"SECURCRED  Secur Credentials Ltd  ","SECURCRED","Diversified Commercial Services"
"UNIOFFICE  Universal Office Automation Ltd  ","UNIOFFICE","Trading & Distributors"
"VIKALPS  Vikalp Securities Ltd  ","VIKALPS","Diversified Commercial Services"
"MILLENNIUM  Millennium Online Solutions (India) Ltd  ","MILLENNIUM","Diversified Commercial Services"
"SUNRETAIL  Sun Retail Ltd  ","SUNRETAIL","Trading & Distributors"
"MEGFI  Mega Fin (India) Ltd.  ","MEGFI","Diversified Commercial Services"
"MUKTA  Mukta Agriculture Ltd  ","MUKTA","Trading & Distributors"
"VEL  Vaxfab Enterprises Ltd  ","VEL","Trading & Distributors"
"DWL  Dhruv Wellness Ltd  ","DWL","Trading & Distributors"
"ZINEMA  Zinema Media and Entertainment Ltd  ","ZINEMA","Trading & Distributors"
"NOUVEAU  Nouveau Global Ventures Ltd  ","NOUVEAU","Trading & Distributors"
"DEVINE  Devine Impex Ltd  ","DEVINE","Trading & Distributors"
"ARAVALIS  Aravali Securities and Finance Ltd  ","ARAVALIS","Trading & Distributors"
"AIHL  Ambassador Intra Holdings Ltd  ","AIHL","Trading & Distributors"
"ENTRINT  Enterprise International Ltd  ","ENTRINT","Trading & Distributors"
"SAICOM  Saianand Commercial Ltd  ","SAICOM","Trading & Distributors"
"524055-BOM  Panther Industrial Products Ltd  ","524055-BOM","Trading & Distributors"
"OTCO  Otco International Ltd.  ","OTCO","Consulting Services"
"BHATEXT  Bharat Textiles & Proofing Industries Ltd.  ","BHATEXT","Trading & Distributors"
"TASHIND  Tashi India Ltd  ","TASHIND","Diversified Commercial Services"
"SWAGTAM  Swagtam Trading and Services Ltd  ","SWAGTAM","Trading & Distributors"
"RAMASIGNS  Ramasigns Industries Ltd  ","RAMASIGNS","Trading & Distributors"
"PARKERAC  Parker Agro Chem Exports Ltd  ","PARKERAC","Trading & Distributors"
"EDSL  Edynamics Solutions Limited  ","EDSL","Trading & Distributors"
"WWALUM  Worldwide Aluminium Limited  ","WWALUM","Trading & Distributors"
"GANONPRO  Ganon Products Ltd  ","GANONPRO","Trading & Distributors"
"GRANDMA  Grandma Trading and Agencies Ltd  ","GRANDMA","Trading & Distributors"
"IDM  International Data Management Ltd  ","IDM","Consulting Services"
"PRIYALT  Priya Ltd  ","PRIYALT","Trading & Distributors"
"KAARYAFSL  Kaarya Facilities & Services Ltd  ","KAARYAFSL","Diversified Commercial Services"
"FLORACORP  Flora Corporation Ltd  ","FLORACORP","Trading & Distributors"
"SHASHANK  Shashank Traders Ltd  ","SHASHANK","Trading & Distributors"
"NAVODAYENT  Navoday Enterprises Ltd  ","NAVODAYENT","Consulting Services"
"RAMGOPOLY  Ramgopal Polytex Ltd  ","RAMGOPOLY","Trading & Distributors"
"GLEAM  Gleam Fabmat Ltd  ","GLEAM","Trading & Distributors"
"SHAMROIN  Shamrock Industrial Company Ltd  ","SHAMROIN","Trading & Distributors"
"FRASER  Fraser and Co Ltd  ","FRASER","Trading & Distributors"
"APIL  AVI Products India Ltd  ","APIL","Trading & Distributors"
"EXPLICITFIN  Explicit Finance Ltd  ","EXPLICITFIN","Diversified Commercial Services"
"SW1  Sw Investments Ltd  ","SW1","Diversified Commercial Services"
"BIJHANS  Bijoy Hans Ltd  ","BIJHANS","Trading & Distributors"
"GARODCH  Garodia Chemicals Ltd  ","GARODCH","Trading & Distributors"
"SIDDHEGA  Siddheswari Garments Ltd  ","SIDDHEGA","Trading & Distributors"
"INDAGIV  Ind-Agiv Commerce Ltd.  ","INDAGIV","Trading & Distributors"
"SWORDEDGE  Sword-Edge Commercials Limited  ","SWORDEDGE","Trading & Distributors"
"STARLITE  Starlite Components Ltd  ","STARLITE","Trading & Distributors"
"AMBIT  Ambitious Plastomac Company Ltd  ","AMBIT","Trading & Distributors"
"MULTIIN  Multiplus Holdings Ltd  ","MULTIIN","Diversified Commercial Services"
"GANHOLD  Ganesh Holdings Ltd  ","GANHOLD","Diversified Commercial Services"
"WAGEND  Wagend Infra Venture Ltd  ","WAGEND","Diversified Commercial Services"
"JAYATMA  Jayatma Enterprises Ltd  ","JAYATMA","Diversified Commercial Services"
"BEEYU  Beeyu Overseas Ltd  ","BEEYU","Trading & Distributors"
"GMETCOAL  Gujarat Metallic Coal & Coke Ltd  ","GMETCOAL","Trading & Distributors"
"MUZALI  Muzali Arts Ltd  ","MUZALI","Trading & Distributors"
"EKAMLEA  Ekam Leasing and Finance Co Ltd  ","EKAMLEA","Diversified Commercial Services"
"RIDINGS  Ridings Consulting Engineers India Ltd  ","RIDINGS","Consulting Services"
"ZMULTIPU  Multipurpose Trading and Agencies Ltd  ","ZMULTIPU","Diversified Commercial Services"
"CAPRICORN  Capricorn Systems Global Solutions Ltd.  ","CAPRICORN","Diversified Commercial Services"
"KCSL  Karnimata Cold Storage Ltd  ","KCSL","Diversified Commercial Services"
"MODWOOL  Modella Woollens Ltd  ","MODWOOL","Trading & Distributors"
"SARTHAKGL  Sarthak Global Ltd  ","SARTHAKGL","Trading & Distributors"
"JAINCO  Jainco Projects (India) Ltd  ","JAINCO","Trading & Distributors"
"NNTL  N2N Technologies Ltd  ","NNTL","Diversified Commercial Services"
"DGL  Diksha Greens Ltd  ","DGL","Trading & Distributors"
"AVIVA  Aviva Industries Ltd  ","AVIVA","Trading & Distributors"
"SWADHATURE  Swadha Nature Ltd  ","SWADHATURE","Diversified Commercial Services"
"SCBL  Saptak Chem and Business Ltd  ","SCBL","Trading & Distributors"
"SHVSUIT  Shiva Suitings Ltd  ","SHVSUIT","Trading & Distributors"
"CISTRO  Cistro Telelink Ltd.  ","CISTRO","Trading & Distributors"
"VAXHS  Vax Housing Ltd  ","VAXHS","Diversified Commercial Services"
"CHMBBRW  Chambal Breweries & Distilleries Ltd.  ","CHMBBRW","Trading & Distributors"
"SSINFRA  SS Infrastructure Development Consultants Ltd  ","SSINFRA","Consulting Services"
"PEOPLIN  People's Investment Ltd  ","PEOPLIN","Diversified Commercial Services"
"HEMORGANIC  Hemo Organic Ltd  ","HEMORGANIC","Trading & Distributors"
"ADARSH  Adarsh Mercantile Ltd  ","ADARSH","Trading & Distributors"
"MLINDLTD  M Lakhamsi Industries Ltd  ","MLINDLTD","Trading & Distributors"
"VITESSE  Vitesse Agro Ltd  ","VITESSE","Trading & Distributors"
"SHKALYN  Shri Kalyan Holdings Ltd  ","SHKALYN","Diversified Commercial Services"
"EUROASIA  Euro Asia Exports Ltd.  ","EUROASIA","Trading & Distributors"
"THAKKERS  Thakkers Group Ltd  ","THAKKERS","Trading & Distributors"
"ZKOVALIN  Kovalam Investment and Trading Co Ltd  ","ZKOVALIN","Diversified Commercial Services"
"SVAINDIA  Sva India Ltd.  ","SVAINDIA","Trading & Distributors"
"OMANSH  Omansh Enterprises Ltd  ","OMANSH","Trading & Distributors"
"OSWALEA  Oswal Leasing Ltd.  ","OSWALEA","Diversified Commercial Services"
"HRBFLOR  Hrb Floriculture Ltd.  ","HRBFLOR","Diversified Commercial Services"
"524504-BOM  Revati Organics Ltd  ","524504-BOM","Trading & Distributors"
"CESL  CES Ltd  ","CESL","Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)"
"ZSARVAMA  Sarvamangal Mercantile Co.Ltd.  ","ZSARVAMA","Diversified Commercial Services"
"ZSANMCOM  Sanmitra Commercial Ltd  ","ZSANMCOM","Diversified Commercial Services"
"HCLTD  Hind Commerce Ltd  ","HCLTD","Trading & Distributors"
"MPFSL  Mather & Platt Fire Systems Ltd.  ","MPFSL","Diversified Commercial Services"
"TECHCON  Technojet Consultants Ltd  ","TECHCON","Consulting Services"
"ZGOLDINV  Gold Rock Investments Ltd  ","ZGOLDINV","Trading & Distributors"
"PHTRADING  PH Trading Ltd  ","PHTRADING","Trading & Distributors"
"MAHANIN  Mahan Industries Ltd  ","MAHANIN","Trading & Distributors"
"TWIROST  Twin Roses Trades & Agencies Ltd.  ","TWIROST","Diversified Commercial Services"
"GTEIT  G-Tech Info-Training Ltd  ","GTEIT","Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)"
"ATNINTER  ATN International Ltd.  ","ATNINTER","Diversified Commercial Services"
"MAHSHRE  Mahashree Trading Ltd.  ","MAHSHRE","Trading & Distributors"
"ALNATRD  Alna Trading and Exports Ltd  ","ALNATRD","Trading & Distributors"
"MAGANTR  Magnanimous Trade & Finance Ltd  ","MAGANTR","Diversified Commercial Services"
"CLASELE  Classic Electricals Ltd.  ","CLASELE","Trading & Distributors"
"WARDHEALTH  Wardwizard Healthcare Ltd  ","WARDHEALTH","Trading & Distributors"
"INDSOYA  Apollo Ingredients Ltd  ","INDSOYA","Diversified Commercial Services"
"OSEASPR  Oseaspre Consultants Ltd  ","OSEASPR","Diversified Commercial Services"
"PROCAL  Procal Electronics India Ltd.  ","PROCAL","Trading & Distributors"
"VARUNME  Varun Mercantile Ltd  ","VARUNME","Diversified Commercial Services"
"KANELIND  Kanel Industries Ltd  ","KANELIND","Trading & Distributors"
"ZHEMHOLD  Hem Holdings and Trading Ltd  ","ZHEMHOLD","Diversified Commercial Services"
"ZJEETMAC  Jeet Machine Tools Ltd.  ","ZJEETMAC","Trading & Distributors"
"KUSUMEL  Kusam Electrical Industries Ltd  ","KUSUMEL","Trading & Distributors"
"PERVASIVE  Pervasive Commodities Ltd  ","PERVASIVE","Trading & Distributors"
"VIKSHEN  Viksit Engineering Ltd  ","VIKSHEN","Trading & Distributors"
"TRANOCE  Megh Mayur Infra Ltd  ","TRANOCE","Diversified Commercial Services"
"HEALINV  Healthy Investments Ltd.  ","HEALINV","Diversified Commercial Services"
"WHITHAL  Whitehall Commercial Company Ltd  ","WHITHAL","Diversified Commercial Services"
"ITI  ITI Ltd  ","ITI","Telecom -  Equipment & Accessories"
"TEJASNET  Tejas Networks Ltd  ","TEJASNET","Telecom -  Equipment & Accessories"
"OPTIEMUS  Optiemus Infracom Ltd  ","OPTIEMUS","Telecom -  Equipment & Accessories"
"AVANTEL  Avantel Ltd  ","AVANTEL","Telecom -  Equipment & Accessories"
"ADCINDIA  ADC India Communications Ltd  ","ADCINDIA","Telecom -  Equipment & Accessories"
"BIRLACABLE  Birla Cable Ltd  ","BIRLACABLE","Telecom -  Equipment & Accessories"
"FROG  Frog Cellsat Ltd  ","FROG","Telecom -  Equipment & Accessories"
"VALIANT  Valiant Communications Ltd  ","VALIANT","Telecom -  Equipment & Accessories"
"AKSHOPTFBR  Aksh Optifibre Ltd  ","AKSHOPTFBR","Telecom -  Equipment & Accessories"
"KAVVERITEL  Kavveri Defence & Wireless Technologies Ltd  ","KAVVERITEL","Telecom -  Equipment & Accessories"
"TELOGICA  Telogica Ltd  ","TELOGICA","Telecom -  Equipment & Accessories"
"PUNJCOMMU  Punjab Communications Ltd  ","PUNJCOMMU","Telecom -  Equipment & Accessories"
"TNTELE  Tamilnadu Telecommunication Ltd  ","TNTELE","Telecom -  Equipment & Accessories"
"517564-BOM  G R Cables Ltd  ","517564-BOM","Telecom -  Equipment & Accessories"
"NTPC  NTPC Ltd  ","NTPC","Power Generation"
"POWERGRID  Power Grid Corporation of India Ltd  ","POWERGRID","Power - Transmission"
"ADANIPOWER  Adani Power Ltd  ","ADANIPOWER","Integrated Power Utilities"
"ADANIGREEN  Adani Green Energy Ltd  ","ADANIGREEN","Power Generation"
"TATAPOWER  Tata Power Company Ltd  ","TATAPOWER","Integrated Power Utilities"
"NTPCGREEN  Ntpc Green Energy Ltd  ","NTPCGREEN","Power Generation"
"JSWENERGY  JSW Energy Ltd  ","JSWENERGY","Power Generation"
"ADANIENSOL  Adani Energy Solutions Ltd  ","ADANIENSOL","Power - Transmission"
"NHPC  NHPC Ltd  ","NHPC","Power Generation"
"TORNTPOWER  Torrent Power Ltd  ","TORNTPOWER","Integrated Power Utilities"
"SJVN  SJVN Ltd  ","SJVN","Power Generation"
"NLCINDIA  NLC India Ltd  ","NLCINDIA","Power Generation"
"CESC  CESC Ltd  ","CESC","Integrated Power Utilities"
"RPOWER  Reliance Power Ltd  ","RPOWER","Power Generation"
"NAVA  Nava Limited  ","NAVA","Power Generation"
"WAAREERTL  Waaree Renewable Technologies Ltd  ","WAAREERTL","Power Generation"
"INDIGRID  India Grid Trust  ","INDIGRID","Power - Transmission"
"JPPOWER  Jaiprakash Power Ventures Ltd  ","JPPOWER","Power Generation"
"RELINFRA  Reliance Infrastructure Ltd  ","RELINFRA","Integrated Power Utilities"
"KPIGREEN  KPI Green Energy Ltd  ","KPIGREEN","Power Generation"
"PGINVIT  Powergrid Infrastructure Investment Trust  ","PGINVIT","Power - Transmission"
"INA  Insolation Energy Ltd  ","INA","Power Generation"
"RTNPOWER  RattanIndia Power Ltd  ","RTNPOWER","Integrated Power Utilities"
"PTC  PTC India Ltd  ","PTC","Power Trading"
"GIPCL  Gujarat Industries Power Company Ltd  ","GIPCL","Power Generation"
"KPEL  K.P. Energy Ltd  ","KPEL","Power Generation"
"BAJEL  Bajel Projects Ltd  ","BAJEL","Integrated Power Utilities"
"RELTD  Ravindra Energy Ltd  ","RELTD","Power Generation"
"GREENPOWER  Orient Green Power Company Ltd  ","GREENPOWER","Power Generation"
"ANZEN  Anzen India Energy Yield Plus Trust  ","ANZEN","Power - Transmission"
"DPSCLTD  India Power Corporation Ltd  ","DPSCLTD","Integrated Power Utilities"
"WAAREE  Waaree Technologies Ltd  ","WAAREE","Power Generation"
"SURANAT&P  Surana Telecom and Power Ltd  ","SURANAT&P","Power Generation"
"INDOWIND  Indowind Energy Ltd  ","INDOWIND","Power Generation"
"GLOBUSCON  Globus Power Generation Ltd  ","GLOBUSCON","Power Generation"
"WAA  WAA Solar Ltd  ","WAA","Power Generation"
"ENERGYDEV  Energy Development Company Ltd  ","ENERGYDEV","Power Generation"
"KARMAENG  Karma Energy Ltd  ","KARMAENG","Power Generation"
"GITARENEW  Gita Renewable Energy Ltd  ","GITARENEW","Power Generation"
"AMTL  Advance Metering Technology Ltd  ","AMTL","Power Generation"
"INDRENEW  Ind Renewable Energy Ltd  ","INDRENEW","Power Generation"
"VEERENRGY  Veer Energy & Infrastructure Ltd  ","VEERENRGY","Power Generation"
"SRMENERGY  Srm Energy Ltd.  ","SRMENERGY","Power Generation"
"WABAG  Va Tech Wabag Ltd  ","WABAG","Water Supply & Management"
"INOXGREEN  Inox Green Energy Services Ltd  ","INOXGREEN","Other Utilities"
"EIEL  Enviro Infra Engineers Ltd  ","EIEL","Water Supply & Management"
"EMSLIMITED  EMS Ltd  ","EMSLIMITED","Water Supply & Management"
"544291-BOM  Rajesh Power Services Ltd  ","544291-BOM","Multi Utilities"
"AWHCL  Antony Waste Handling Cell Ltd  ","AWHCL","Waste Management"
"ECORECO  Eco Recycling Ltd  ","ECORECO","Waste Management"
"JITFINFRA  JITF Infralogistics Ltd  ","JITFINFRA","Water Supply & Management"
"CEWATER  Concord Enviro Systems Ltd  ","CEWATER","Waste Management"
"ZTECH  Z-Tech (India) Ltd  ","ZTECH","Waste Management"
"HIGREEN  Hi-Green Carbon Ltd  ","HIGREEN","Waste Management"
"RACE  Race Eco Chain Ltd  ","RACE","Waste Management"
"VVIPIL  VVIP Infratech Ltd  ","VVIPIL","Waste Management"
"EFFWA  EFFWA Infra & Research Ltd  ","EFFWA","Waste Management"
"NAMOEWASTE  Namo eWaste Management Ltd  ","NAMOEWASTE","Waste Management"
"GEMENVIRO  GEM Enviro Management Ltd  ","GEMENVIRO","Waste Management"
"URBAN  Urban Enviro Waste Management Ltd  ","URBAN","Waste Management"
"ORGANICREC  Organic Recycling Systems Ltd  ","ORGANICREC","Waste Management"
"FELIX  Felix Industries Ltd  ","FELIX","Water Supply & Management"
"APEXECO  Apex Ecotech Ltd  ","APEXECO","Water Supply & Management"
"FILTRA  Filtra Consultants and Engineers Ltd  ","FILTRA","Other Utilities"
"EPBIO  EP Biocomposites Ltd  ","EPBIO","Waste Management"
"JIYAECO  Jiya Eco-Products Ltd  ","JIYAECO","Other Utilities"
"3MINDIA  3M India Ltd  ","3MINDIA","Diversified"
"GODREJIND  Godrej Industries Ltd  ","GODREJIND","Diversified"
"DCMSHRIRAM  DCM Shriram Ltd  ","DCMSHRIRAM","Diversified"
"BALMLAWRIE  Balmer Lawrie and Company Ltd  ","BALMLAWRIE","Diversified"
"SINDHUTRAD  Sindhu Trade Links Ltd  ","SINDHUTRAD","Diversified"
"TTKHLTCARE  TTK Healthcare Ltd  ","TTKHLTCARE","Diversified"
"TEXINFRA  Texmaco Infrastructure & Holdings Ltd  ","TEXINFRA","Diversified"
